"","PID","Condition","CertRate","CertRateVar","Video","SecondEnd"
"X362","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",741
"X363","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",743
"X364","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",745
"X365","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",747
"X366","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",749
"X367","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",751
"X368","SR-0035","B",-26.7916666666667,5.79656862745098,"StimVidTestLastHalf_comp.mp4",753
"X369","SR-0035","B",-30.672268907563,2.93405497792337,"StimVidTestLastHalf_comp.mp4",755
"X370","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",757
"X371","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",759
"X372","SR-0035","B",-35.2100840336134,1.01481270474291,"StimVidTestLastHalf_comp.mp4",761
"X373","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",763
"X374","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",765
"X375","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",767
"X376","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",769
"X377","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",771
"X378","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",773
"X379","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",775
"X380","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",777
"X381","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",779
"X382","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",781
"X383","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",783
"X384","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",785
"X385","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",787
"X386","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",789
"X387","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",791
"X388","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",793
"X389","SR-0035","B",-36.1344537815126,4.42244694487965,"StimVidTestLastHalf_comp.mp4",795
"X390","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",797
"X391","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",799
"X392","SR-0035","B",-39.4117647058824,2.61714855433699,"StimVidTestLastHalf_comp.mp4",801
"X393","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",803
"X394","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",805
"X395","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",807
"X396","SR-0035","B",-40,0,"StimVidTestLastHalf_comp.mp4",809
"X397","SR-0035","B",-39.2916666666667,3.06547619047619,"StimVidTestLastHalf_comp.mp4",811
"X398","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",813
"X399","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",815
"X400","SR-0035","B",-32.5,6.30252100840336,"StimVidTestLastHalf_comp.mp4",817
"X401","SR-0035","B",-30,0,"StimVidTestLastHalf_comp.mp4",819
"X402","SR-0035","B",-30,0,"StimVidTestLastHalf_comp.mp4",821
"X403","SR-0035","B",-27.75,6.23949579831933,"StimVidTestLastHalf_comp.mp4",823
"X404","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",825
"X405","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",827
"X406","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",829
"X407","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",831
"X408","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",833
"X409","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",835
"X410","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",837
"X411","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",839
"X412","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",841
"X413","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",843
"X414","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",845
"X415","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",847
"X416","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",849
"X417","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",851
"X418","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",853
"X419","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",855
"X420","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",857
"X421","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",859
"X422","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",861
"X423","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",863
"X424","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",865
"X425","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",867
"X426","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",869
"X427","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",871
"X428","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",873
"X429","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",875
"X430","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",877
"X431","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",879
"X432","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",881
"X433","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",883
"X434","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",885
"X435","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",887
"X436","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",889
"X437","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",891
"X438","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",893
"X439","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",895
"X440","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",897
"X441","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",899
"X442","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",901
"X443","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",903
"X444","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",905
"X445","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",907
"X446","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",909
"X447","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",911
"X448","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",913
"X449","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",915
"X450","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",917
"X451","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",919
"X452","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",921
"X453","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",923
"X454","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",925
"X455","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",927
"X456","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",929
"X457","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",931
"X458","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",933
"X459","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",935
"X460","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",937
"X461","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",939
"X462","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",941
"X463","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",943
"X464","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",945
"X465","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",947
"X466","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",949
"X467","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",951
"X468","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",953
"X469","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",955
"X470","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",957
"X471","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",959
"X472","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",961
"X473","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",963
"X474","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",965
"X475","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",967
"X476","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",969
"X477","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",971
"X478","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",973
"X479","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",975
"X480","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",977
"X481","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",979
"X482","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",981
"X483","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",983
"X484","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",985
"X485","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",987
"X486","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",989
"X487","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",991
"X488","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",993
"X489","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",995
"X490","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",997
"X491","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",999
"X492","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1001
"X493","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1003
"X494","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1005
"X495","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1007
"X496","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1009
"X497","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1011
"X498","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1013
"X499","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1015
"X500","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1017
"X501","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1019
"X502","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1021
"X503","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1023
"X504","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1025
"X505","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1027
"X506","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1029
"X507","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1031
"X508","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1033
"X509","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1035
"X510","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1037
"X511","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1039
"X512","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1041
"X513","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1043
"X514","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1045
"X515","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1047
"X516","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1049
"X517","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1051
"X518","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1053
"X519","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1055
"X520","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1057
"X521","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1059
"X522","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1061
"X523","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1063
"X524","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1065
"X525","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1067
"X526","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1069
"X527","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1071
"X528","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1073
"X529","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1075
"X530","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1077
"X531","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1079
"X532","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1081
"X533","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1083
"X534","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1085
"X535","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1087
"X536","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1089
"X537","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1091
"X538","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1093
"X539","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1095
"X540","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1097
"X541","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1099
"X542","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1101
"X543","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1103
"X544","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1105
"X545","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1107
"X546","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1109
"X547","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1111
"X548","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1113
"X549","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1115
"X550","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1117
"X551","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1119
"X552","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1121
"X553","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1123
"X554","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1125
"X555","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1127
"X556","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1129
"X557","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1131
"X558","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1133
"X559","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1135
"X560","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1137
"X561","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1139
"X562","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1141
"X563","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1143
"X564","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1145
"X565","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1147
"X566","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1149
"X567","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1151
"X568","SR-0035","B",-25,0,"StimVidTestLastHalf_comp.mp4",1153
"X569","SR-0035","B",-20.3781512605042,1.76256943455348,"StimVidTestLastHalf_comp.mp4",1155
"X570","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1157
"X571","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1159
"X572","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1161
"X573","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1163
"X574","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1165
"X575","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1167
"X576","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1169
"X577","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1171
"X578","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1173
"X579","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1175
"X580","SR-0035","B",-20,0,"StimVidTestLastHalf_comp.mp4",1177
"X581","SR-0035","B",-18.9915966386555,4.05925081897166,"StimVidTestLastHalf_comp.mp4",1179
"X582","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1181
"X583","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1183
"X584","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1185
"X585","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1187
"X586","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1189
"X587","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1191
"X588","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1193
"X589","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1195
"X590","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1197
"X591","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1199
"X592","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1201
"X593","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1203
"X594","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1205
"X595","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1207
"X596","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1209
"X597","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1211
"X598","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1213
"X599","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1215
"X600","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1217
"X601","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1219
"X602","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1221
"X603","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1223
"X604","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1225
"X605","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1227
"X606","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1229
"X607","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1231
"X608","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1233
"X609","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1235
"X610","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1237
"X611","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1239
"X612","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1241
"X613","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1243
"X614","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1245
"X615","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1247
"X616","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1249
"X617","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1251
"X618","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1253
"X619","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1255
"X620","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1257
"X621","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1259
"X622","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1261
"X623","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1263
"X624","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1265
"X625","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1267
"X626","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1269
"X627","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1271
"X628","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1273
"X629","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1275
"X630","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1277
"X631","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1279
"X632","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1281
"X633","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1283
"X634","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1285
"X635","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1287
"X636","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1289
"X637","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1291
"X638","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1293
"X639","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1295
"X640","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1297
"X641","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1299
"X642","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1301
"X643","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1303
"X644","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1305
"X645","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1307
"X646","SR-0035","B",-15,0,"StimVidTestLastHalf_comp.mp4",1309
"X647","SR-0035","B",-15.2916666666667,1.38480392156863,"StimVidTestLastHalf_comp.mp4",1311
"X648","SR-0035","B",-29.7058823529412,37.4127617148554,"StimVidTestLastHalf_comp.mp4",1313
"X649","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1315
"X650","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1317
"X651","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1319
"X652","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1321
"X653","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1323
"X654","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1325
"X655","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1327
"X656","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1329
"X657","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1331
"X658","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1333
"X659","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1335
"X660","SR-0035","B",-35,0,"StimVidTestLastHalf_comp.mp4",1337
"X1102","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",19
"X2102","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",21
"X3102","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",23
"X4102","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",25
"X5102","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",27
"X663","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",29
"X712","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",31
"X812","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",33
"X912","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",35
"X1012","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",37
"X1112","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",39
"X1212","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",41
"X1312","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",43
"X1412","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",45
"X1512","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",47
"X1612","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",49
"X1712","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",51
"X1812","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",53
"X1912","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",55
"X2012","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",57
"X2112","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",59
"X2212","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",61
"X2312","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",63
"X2412","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",65
"X2512","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",67
"X2612","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",69
"X2712","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",71
"X2812","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",73
"X2912","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",75
"X3012","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",77
"X3112","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",79
"X3212","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",81
"X3312","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",83
"X3412","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",85
"X3512","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",87
"X3612","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",89
"X3712","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",91
"X3812","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",93
"X3912","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",95
"X4012","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",97
"X4112","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",99
"X4212","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",101
"X4312","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",103
"X4412","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",105
"X4512","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",107
"X4612","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",109
"X4712","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",111
"X4812","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",113
"X4912","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",115
"X5012","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",117
"X5112","SR-0295","B",60,0,"StimVidTestLastHalf_comp.mp4",119
